datetime;Additional Energy Export;has_image
2024-02-14 05:30:00;0.0;False
2024-02-14 05:40:00;0.0;False
2024-02-14 05:50:00;0.0;False
2024-02-14 06:00:00;0.0;False
2024-02-14 06:10:00;0.0;False
2024-02-14 06:20:00;0.0;False
2024-02-14 06:30:00;0.0;False
2024-02-14 06:40:00;0.0;False
2024-02-14 06:50:00;0.0;False
2024-02-14 07:00:00;0.0;False
2024-02-14 07:10:00;0.0;False
2024-02-14 07:20:00;0.0;False
2024-02-14 07:30:00;0.0;False
2024-02-14 07:40:00;0.0;False
2024-02-14 07:50:00;0.4363333334525426;True
2024-02-14 08:00:00;1.309000000357628;True
2024-02-14 08:10:00;0.4363333334525427;True
2024-02-14 08:20:00;14.903333333631355;True
2024-02-14 08:30:00;44.71000000089407;True
2024-02-14 08:40:00;114.88799999902643;True
2024-02-14 08:50:00;211.93799999852976;True
2024-02-14 09:00:00;335.85999999940395;True
2024-02-14 09:10:00;455.5019999990861;True
2024-02-14 09:20:00;513.711333334446;True
2024-02-14 09:30:00;510.4880000054836;True
2024-02-14 09:40:00;543.6300000001987;True
2024-02-14 09:50:00;557.7266666640838;True
2024-02-14 10:00:00;552.777999997139;True
2024-02-14 10:10:00;777.1126666665077;True
2024-02-14 10:20:00;854.5010000020266;True
2024-02-14 10:30:00;784.9430000036955;True
2024-02-14 10:40:00;775.4876666665077;True
2024-02-14 10:50:00;741.6149999996027;True
2024-02-14 11:00:00;683.3250000029802;True
2024-02-14 11:10:00;804.7496666659912;True
2024-02-14 11:20:00;949.8483333314458;True
2024-02-14 11:30:00;1118.6209999993443;True
2024-02-14 11:40:00;1294.9330000008144;True
2024-02-14 11:50:00;1475.0363333349424;True
2024-02-14 12:00:00;1658.9310000017283;True
2024-02-14 12:10:00;1511.9743333334725;True
2024-02-14 12:20:00;1431.918333331744;True
2024-02-14 12:30:00;1418.762999996543;True
2024-02-14 12:40:00;1595.6543333331742;True
2024-02-14 12:50:00;1598.9093333333728;True
2024-02-14 13:00:00;1428.527999997139;True
2024-02-14 13:10:00;1437.8473333319027;True
2024-02-14 13:20:00;1503.1686666682365;True
2024-02-14 13:30:00;1624.4920000061393;True
2024-02-14 13:40:00;1723.2093333328764;True
2024-02-14 13:50:00;1482.414333331088;True
2024-02-14 14:00:00;902.1070000007747;True
2024-02-14 14:10:00;884.9516666655738;True
2024-02-14 14:20:00;898.6549999987086;True
2024-02-14 14:30:00;943.2170000001788;True
2024-02-14 14:40:00;997.8489999994636;True
2024-02-14 14:50:00;1112.601666666567;True
2024-02-14 15:00:00;1287.47500000149;True
2024-02-14 15:10:00;1304.269666669269;True
2024-02-14 15:20:00;1035.5380000025034;True
2024-02-14 15:30:00;481.2800000011921;True
2024-02-14 15:40:00;551.4426666647196;True
2024-02-14 15:50:00;587.6076666638255;True
2024-02-14 16:00:00;589.7749999985099;True
2024-02-14 16:10:00;493.1449999983112;True
2024-02-14 16:20:00;351.5480000004173;True
2024-02-14 16:30:00;164.98400000482798;True
2024-02-14 16:40:00;109.95133333653212;True
2024-02-14 16:50:00;69.47600000103314;True
2024-02-14 17:00:00;43.55799999833107;True
2024-02-14 17:10:00;37.78866666555405;True
2024-02-14 17:20:00;23.269333332777023;True
2024-02-14 17:30:00;0.0;True
2024-02-14 17:40:00;0.0;True
2024-02-14 17:50:00;0.0;False
2024-02-14 18:00:00;0.0;False
2024-02-14 18:10:00;0.0;False
2024-02-14 18:20:00;0.0;False
2024-02-14 18:30:00;0.0;False
2024-02-14 18:40:00;0.0;False
2024-02-14 18:50:00;0.0;False
2024-02-14 19:00:00;0.0;False
2024-02-14 19:10:00;0.0;False
2024-02-14 19:20:00;0.0;False
2024-02-14 19:30:00;0.0;False
2024-02-14 19:40:00;0.0;False
2024-02-14 19:50:00;0.0;False
2024-02-14 20:00:00;0.0;False
2024-02-14 20:10:00;0.0;False
2024-02-14 20:20:00;0.0;False
2024-02-14 20:30:00;0.0;False
2024-02-14 20:40:00;0.0;False
2024-02-14 20:50:00;0.0;False
2024-02-14 21:00:00;0.0;False
2024-02-14 21:10:00;0.0;False
2024-02-14 21:20:00;0.0;False
2024-02-14 21:30:00;0.0;False
2024-02-14 21:40:00;0.0;False
2024-02-14 21:50:00;0.0;False
2024-02-14 22:00:00;0.0;False
